2018-09-25 17:06:10,042 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-25 17:06:10,062 [actions:get_dgtj_echart.83] [DEBUG]- {u'name': u'B\u7ad9'}, 
2018-09-25 17:24:42,316 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,
2018-09-25 17:24:42,325 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,
2018-09-25 17:24:42,334 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,
2018-09-25 17:24:42,342 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,0,
2018-09-25 17:25:09,400 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-25 17:25:09,424 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 
2018-09-25 17:25:09,434 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,
2018-09-25 17:25:09,446 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,
2018-09-25 17:25:09,460 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,
2018-09-25 17:25:09,471 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,
2018-09-25 17:25:09,486 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,
2018-09-25 17:25:09,496 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,
2018-09-25 17:25:09,512 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,
2018-09-25 17:25:09,522 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,
2018-09-25 17:25:09,532 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:09,542 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:09,552 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:09,563 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:09,578 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:09,591 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:09,660 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:09,673 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:09,684 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,
2018-09-25 17:25:09,694 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,
2018-09-25 17:25:09,706 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,
2018-09-25 17:25:09,716 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,
2018-09-25 17:25:09,730 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,
2018-09-25 17:25:09,740 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,
2018-09-25 17:25:09,750 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,
2018-09-25 17:25:09,759 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,0,
2018-09-25 17:25:12,094 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-25 17:25:12,114 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 
2018-09-25 17:25:12,130 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,
2018-09-25 17:25:12,141 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,
2018-09-25 17:25:12,154 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,
2018-09-25 17:25:12,167 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,
2018-09-25 17:25:12,177 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,
2018-09-25 17:25:12,187 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,
2018-09-25 17:25:12,197 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,
2018-09-25 17:25:12,210 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,
2018-09-25 17:25:12,220 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:12,230 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:12,240 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:12,253 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:12,263 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:12,279 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:12,289 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:12,299 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:12,309 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,
2018-09-25 17:25:12,319 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,
2018-09-25 17:25:12,332 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,
2018-09-25 17:25:12,342 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,
2018-09-25 17:25:12,354 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,
2018-09-25 17:25:12,365 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,
2018-09-25 17:25:12,374 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,
2018-09-25 17:25:12,384 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,0,
2018-09-25 17:25:30,732 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-25 17:25:30,753 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 
2018-09-25 17:25:30,763 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,
2018-09-25 17:25:30,773 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,
2018-09-25 17:25:30,783 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,
2018-09-25 17:25:30,793 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,
2018-09-25 17:25:30,802 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,
2018-09-25 17:25:30,812 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,
2018-09-25 17:25:30,822 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,
2018-09-25 17:25:30,832 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,
2018-09-25 17:25:30,841 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:30,849 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:30,859 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:30,868 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:30,878 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:30,888 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:30,895 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:30,904 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:30,914 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,
2018-09-25 17:25:30,923 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,
2018-09-25 17:25:30,931 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,
2018-09-25 17:25:30,940 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,
2018-09-25 17:25:30,948 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,
2018-09-25 17:25:30,973 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,
2018-09-25 17:25:30,982 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,
2018-09-25 17:25:30,990 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,0,
2018-09-25 17:25:59,226 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-25 17:25:59,253 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 
2018-09-25 17:25:59,265 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,
2018-09-25 17:25:59,279 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,
2018-09-25 17:25:59,295 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,
2018-09-25 17:25:59,311 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,
2018-09-25 17:25:59,323 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,
2018-09-25 17:25:59,338 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,
2018-09-25 17:25:59,351 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,
2018-09-25 17:25:59,361 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,
2018-09-25 17:25:59,371 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:59,381 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:59,394 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:59,411 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:59,421 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:59,431 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:59,453 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:59,467 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:25:59,483 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,
2018-09-25 17:25:59,499 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,
2018-09-25 17:25:59,513 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,
2018-09-25 17:25:59,526 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,
2018-09-25 17:25:59,540 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,
2018-09-25 17:25:59,551 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,
2018-09-25 17:25:59,562 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,
2018-09-25 17:25:59,572 [actions:get_dgtj_echart.87] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,0,
2018-09-25 17:29:44,390 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-25 17:29:44,418 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 
2018-09-25 17:29:44,430 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,
2018-09-25 17:29:44,440 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,
2018-09-25 17:29:44,451 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,
2018-09-25 17:29:44,463 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,
2018-09-25 17:29:44,476 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,
2018-09-25 17:29:44,486 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,
2018-09-25 17:29:44,496 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,
2018-09-25 17:29:44,506 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,
2018-09-25 17:29:44,516 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,
2018-09-25 17:29:44,526 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:29:44,535 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:29:44,543 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:29:44,552 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:29:44,562 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:29:44,572 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:29:44,582 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:29:44,591 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,
2018-09-25 17:29:44,599 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,
2018-09-25 17:29:44,608 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,
2018-09-25 17:29:44,618 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,
2018-09-25 17:29:44,628 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,
2018-09-25 17:29:44,635 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,
2018-09-25 17:29:44,644 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,
2018-09-25 17:29:44,654 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,0,
2018-09-25 17:29:48,576 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-25 17:29:48,592 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 
2018-09-25 17:29:48,604 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,
2018-09-25 17:29:48,614 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,
2018-09-25 17:29:48,624 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,
2018-09-25 17:29:48,634 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,
2018-09-25 17:29:48,644 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,
2018-09-25 17:29:48,655 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,
2018-09-25 17:29:48,668 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,
2018-09-25 17:29:48,681 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,
2018-09-25 17:29:48,697 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,
2018-09-25 17:29:48,707 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:29:48,717 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:29:48,726 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:29:48,736 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:29:48,746 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:29:48,756 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:29:48,770 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:29:48,782 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,
2018-09-25 17:29:48,792 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,
2018-09-25 17:29:48,805 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,
2018-09-25 17:29:48,815 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,
2018-09-25 17:29:48,825 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,
2018-09-25 17:29:48,835 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,
2018-09-25 17:29:48,845 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,
2018-09-25 17:29:48,857 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,0,
2018-09-25 17:30:15,595 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-25 17:30:15,611 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 
2018-09-25 17:30:15,619 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,
2018-09-25 17:30:15,630 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,
2018-09-25 17:30:15,640 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,
2018-09-25 17:30:15,648 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,
2018-09-25 17:30:15,658 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,
